ts_code,open,high,low,close,pct_chg,vol,amount,volume_obv,volume_cmf,volume_vpt,volume_vwap,volume_mfi,volatility_bbw,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_adx,trend_adx_pos,trend_adx_neg,momentum_rsi,momentum_wr,momentum_roc,momentum_ao,momentum_ppo_hist,trend_cci,trend_aroon_up,trend_aroon_down,trend_aroon_ind
603881.SH,12.65,12.8,12.6,12.71,0.6334,44178.29,56129.269,-877828.65,-0.073697205,-152136.0497,12.73674711,44.14746447,8.526505505,0.429294676,4.308265774,-0.120098406,-0.149260725,0.029162318,21.10071134,15.54453815,18.95114929,50.18723227,-51.63934426,0.23659306,-0.064676471,0.221155867,37.2324095,68,4,64
603881.SH,12.35,12.73,12.26,12.63,2.0194,48063.2,60438.22,-925891.85,-0.007270969,-152438.5718,12.73031735,43.44875569,8.382675965,0.433365209,4.491495166,-0.105937598,-0.140596099,0.034658501,21.24039702,14.3706411,22.98301651,48.61738566,-58.19672131,-1.096319499,-0.025294118,0.266027259,-19.93812307,64,0,64
603881.SH,12.4,12.46,12.08,12.38,-1.1182,44687.45,54624.932,-970579.3,0.011580972,-153323.1215,12.70121008,37.58730733,8.450144237,0.445028688,4.829023458,-0.113578702,-0.13519262,0.021613918,21.79310603,13.12183169,23.82979285,43.98694351,-76.19047619,-1.118210863,-0.013705882,0.163354882,-96.00537093,60,0,60
603881.SH,12.58,12.78,12.52,12.52,-0.3185,38332.69,48414.005,-932246.61,-0.023350841,-152889.6338,12.69432799,43.94114604,8.175755369,0.440525819,5.054112111,-0.107102886,-0.129574673,0.022471787,21.12315762,17.38360245,22.31125374,47.02949333,-65.07936508,-3.02091402,0.034382353,0.171065665,-0.298151461,56,0,56
603881.SH,12.33,12.63,12.28,12.56,1.3721,35706.69,44519.399,-896539.92,-0.006842487,-152775.555,12.68237188,45.37861768,7.986218854,0.431473237,5.22119482,-0.097617813,-0.123183301,0.025565488,21.0890281,16.39888256,24.9317298,47.90025769,-61.9047619,-5.279034691,0.022088235,0.196531172,-46.30657294,52,92,-40
603881.SH,12.61,12.64,12.32,12.39,-2.4409,30935.32,38464.616,-927475.24,-0.006658678,-153194.2655,12.64231087,38.53727063,7.923512451,0.420325913,5.50778737,-0.102635287,-0.119073698,0.016438411,21.02114773,15.69764343,23.61462424,44.5484957,-75.3968254,-5.63594821,-0.012794118,0.124514337,-62.83539249,48,88,-40
603881.SH,12.81,12.85,12.64,12.7,-1.2442,27766.44,35324.224,-899708.8,0.010964927,-152499.5443,12.56542419,32.87548679,7.914672443,0.424293322,5.576899771,-0.080667379,-0.111392435,0.030725055,20.21381926,17.96220039,21.82936302,51.24776326,-42.05607477,0.157728707,0.026470588,0.239073253,38.81443921,44,84,-40
603881.SH,12.75,12.91,12.67,12.86,2.4701,49430.85,63333.015,-850277.95,0.017623423,-151876.7934,12.52813035,44.54779785,8.072930048,0.40586399,5.570741077,-0.049773236,-0.099068595,0.049295359,19.26044277,18.2489673,20.93988913,54.31555131,-6.024096386,2.63367917,0.115764706,0.387400396,61.9433431,40,80,-40
603881.SH,12.52,12.71,12.41,12.55,0.1596,33585.08,42249.231,-883863.03,0.055578154,-152686.3871,12.52504238,45.25051588,8.088185295,0.410277591,5.484671383,-0.049730552,-0.089200986,0.039470435,19.0948298,16.86164302,23.74038169,48.01172151,-43.37349398,1.046698873,0.087764706,0.310014338,-23.7593633,36,76,-40
603881.SH,12.16,12.54,12.04,12.53,2.7049,44179.46,54404.468,-928042.49,0.079375599,-152756.7926,12.51474782,44.49640377,8.050287902,0.420249832,5.327954822,-0.050725821,-0.081505953,0.030780132,19.78476693,15.42996011,27.88460968,47.62766726,-43.67816092,1.869918699,0.048441176,0.24150739,-81.9989036,32,100,-68
603881.SH,12.61,12.61,12.16,12.2,-3.2514,37380.99,45894.623,-965423.48,0.110367136,-153741.2879,12.50899959,43.97087181,8.537702521,0.423224849,5.234696205,-0.077252305,-0.080655224,0.003402919,20.16645064,15.43933681,25.80280096,41.70040427,-81.6091954,-0.570497148,0.017088235,0.023950472,-89.74793715,28,96,-68
603881.SH,12.4,12.68,12.28,12.61,1.5298,38907.78,48791.345,-926515.7,0.192641633,-152433.7314,12.52238484,50.41367339,8.240881126,0.428902364,4.891631529,-0.064448242,-0.077413827,0.012965586,20.25780896,15.37172369,23.76471597,50.0223572,-34.48275862,1.52979066,-0.048411765,0.100493556,-15.41274817,24,92,-68
603881.SH,12.71,12.81,12.4,12.42,-2.3585,41986.31,52808.956,-968502.01,0.135473712,-153066.3562,12.53484408,50.62433265,6.675837271,0.427012127,4.558799386,-0.06883881,-0.075698824,0.006860013,19.8603904,16.47823645,22.15498188,46.69582171,-56.32183908,-2.281667978,-0.096882353,0.052055411,8.20911644,20,88,-68
603881.SH,12.94,12.97,12.68,12.72,-1.7761,31070.46,39684.209,-937431.55,0.012969518,-152315.862,12.55056473,50.21831382,5.309669626,0.439310915,4.242742203,-0.047562603,-0.07007158,0.022508977,18.9291252,17.60244527,20.18023579,52.11103757,-26.88172043,0.712589074,-0.056235294,0.177119257,150.0693481,16,84,-68
603881.SH,12.7,13.07,12.7,12.95,1.6484,52727.45,68278.896,-884704.1,-0.00065328,-151362.4569,12.5722449,51.06999997,6.004904779,0.432379823,4.095360678,-0.012003607,-0.058457985,0.046454378,17.72748514,18.17412061,18.95614507,55.81699979,-11.65048544,4.604200323,0.051441176,0.367697427,180.4340784,12,80,-68
603881.SH,12.71,12.78,12.44,12.74,0.236,37054.78,46680.146,-921758.88,0.015776385,-151963.3452,12.58062097,52.06923731,6.168776678,0.440141841,3.917580485,-0.000759339,-0.046918256,0.046158917,17.38102042,16.67287738,21.60145513,51.8700773,-32.03883495,1.757188498,0.091735294,0.365427911,51.8273472,8,76,-68
603881.SH,12.69,13.02,12.65,12.71,-0.0786,45558.14,58625.181,-967317.02,-0.043897469,-152070.6249,12.62089309,60.29949112,6.194393242,0.433127657,3.528006593,0.005665764,-0.036401452,0.042067216,16.26439864,19.59452379,20.2918637,51.31186863,-34.95145631,1.194267516,0.149941176,0.333020133,102.9962547,4,72,-68
603881.SH,12.97,13.26,12.72,12.72,-2.0031,49101.62,63417.356,-918215.4,-0.106076491,-152031.9927,12.64655056,61.14825933,5.978043473,0.444814891,3.232268987,0.011432831,-0.026834595,0.038267426,15.67536205,21.72138663,18.49674273,51.49923502,-44.26229508,2.663438257,0.207235294,0.30289054,131.7236175,0,68,-68
603881.SH,12.15,13.07,12.12,12.98,6.8313,70239.39,88846.342,-847976.01,0.008258936,-150596.2819,12.66516834,57.484165,6.125117995,0.495333402,2.90808813,0.03656164,-0.014155348,0.050716988,15.56739068,18.65205345,24.80757169,56.21695924,-22.95081967,2.204724409,0.153294118,0.400862534,49.30617065,96,64,32
603881.SH,12.21,12.37,12.03,12.15,-0.8163,42513.59,51852.005,-890489.6,0.031145522,-153314.7934,12.64217885,56.48017835,6.81111754,0.540800062,2.881453652,-0.01037803,-0.013399885,0.003021854,15.66398545,16.18856994,22.78233737,42.12884313,-90.24390244,-5.520995334,0.022764706,0.024058983,-164.8,92,100,-8
603881.SH,12.71,12.76,12.25,12.25,-4.2969,49983.52,62229.091,-840506.08,-0.033128425,-152903.4064,12.62046434,57.95815587,7.188748219,0.547720056,3.129849302,-0.039058649,-0.018531638,-0.020527011,14.66541967,20.18427547,20.87575283,43.95130182,-82.11382114,-2.390438247,0.006911765,-0.162977948,-63.72112945,88,96,-8
603881.SH,12.8,12.98,12.63,12.8,-0.4666,31224.64,39949.107,-809281.44,-0.068041564,-151501.4838,12.6141496,56.67238749,7.3402194,0.56594805,3.151716829,-0.017209462,-0.018267202,0.00105774,14.03038726,21.15320998,18.84341835,52.7624117,-37.39837398,2.154828412,-0.006294118,0.008454245,78.42401501,84,92,-8
603881.SH,17.3,17.38,16.75,16.8,-3.3372,45608.72,77476.526,-763672.72,-0.145059091,-137248.7588,12.93947332,63.86177963,29.46006213,0.967353245,3.085167183,0.319193285,0.049224895,0.26996839,17.56235981,50.87890208,11.36666138,78.82911438,-10.8411215,37.70491803,0.682529412,2.09139299,643.2549065,100,88,12
603881.SH,17.71,17.8,17.36,17.38,-1.418,34371.6,60155.995,-729301.12,-0.137207975,-136062.1202,13.23955759,70.90302047,41.93202221,0.970617921,3.007974411,0.625386967,0.164457309,0.460929657,20.99654782,50.12120877,10.39667171,80.50866342,-7.279029463,37.82712133,1.535852941,3.471829871,354.7734143,100,84,16
603881.SH,17.34,17.68,17.29,17.63,1.5553,34805.96,61168.247,-694495.16,-0.131976703,-135561.4591,13.54311399,77.05491914,50.70074903,0.912556128,2.67703644,0.878098404,0.307185528,0.570912876,24.06099073,48.38695838,10.65798104,81.20095054,-2.94627383,41.94847021,2.454764706,4.176145074,232.8592773,96,80,16
603881.SH,17.38,17.43,17.11,17.36,-0.0576,39009.05,67491.9,-733504.21,-0.083669505,-136158.8751,13.8508023,69.5183467,55.70702608,0.873300516,2.657839957,1.044546415,0.454657706,0.589888709,26.57520119,46.09670482,11.79193387,77.97962788,-7.625649913,36.47798742,3.284823529,4.197152511,165.3010305,92,76,16
603881.SH,17.24,17.45,17.11,17.37,0.8711,39228.29,67837.671,-694275.92,-0.044013715,-136136.2781,14.1671427,70.06255783,59.46221647,0.819970464,2.526517899,1.163848458,0.596495856,0.567352602,28.91964717,44.79965048,11.41160251,78.01441609,-7.452339688,34.13127413,4.061,3.922636282,132.7037789,88,72,16
603881.SH,17.28,17.41,17.18,17.22,0,36744.91,63544.031,-731020.83,-0.107892867,-136453.5917,14.42496903,63.63848262,61.91623893,0.760973418,2.585526671,1.232089678,0.72361462,0.508475057,31.09663271,43.7711635,11.1496209,76.07302072,-10.05199307,35.16483516,3.976558824,3.413036274,109.5199587,84,68,16
603881.SH,16.98,17.34,16.89,17.22,1.7129,35468.78,61001.823,-695552.05,-0.085203994,-136453.5917,14.7240143,56.34520963,63.1697575,0.729876076,2.659183591,1.271514113,0.833194519,0.438319594,32.50658721,41.75155946,13.60864718,76.07302072,-10.05199307,35.48387097,3.749147059,2.84672054,90.75360324,80,64,16
603881.SH,16.42,16.95,16.36,16.93,1.9266,32636.59,54593.917,-728188.64,-0.100915581,-137003.2207,14.9673943,55.84655667,63.23412685,0.742888468,2.830104175,1.264778111,0.919511237,0.345266873,32.78576952,38.13060962,17.77317022,72.05265799,-15.0779896,33.09748428,3.459911765,2.157680983,68.87431231,76,60,16
603881.SH,16.58,16.77,16.38,16.61,0.9113,28352.62,47020.733,-756541.26,-0.058160796,-137539.1237,15.22202194,49.84617872,61.85355582,0.723599621,3.186705472,1.219560125,0.979521015,0.24003911,33.04501023,35.98140929,16.77140015,67.79501722,-20.62391681,27.96610169,3.197088235,1.418968273,57.07666806,72,56,16
603881.SH,17.01,17.19,16.33,16.46,-3.0624,51104.53,84948.907,-807645.79,-0.130838964,-138000.6336,15.55022918,51.07686301,60.50349211,0.737239659,3.616024811,1.158268995,1.015270611,0.142998384,33.65257526,37.09581485,15.31757062,65.83130678,-23.22357019,35.47325103,2.961617647,0.756836998,53.29222749,68,52,16
603881.SH,17,17.25,16.95,16.98,-0.6437,29874,51172.32,-777771.79,-0.115648016,-137056.8621,16.0091669,59.38069282,58.81959198,0.742515693,3.747876618,1.138530713,1.039922631,0.098608082,34.26798475,34.76578895,14.10776472,69.1656565,-14.21143847,38.6122449,2.785117647,0.441119425,59.36727783,64,48,16
603881.SH,17.17,17.35,16.79,17.09,-1.0423,41999.56,71302.667,-735772.23,-0.083309995,-136784.7801,16.40034232,66.26535443,57.19592038,0.724264124,3.434538938,1.118866468,1.055711399,0.063155069,34.49344497,32.78883131,14.9302414,69.83622401,-12.79279279,33.515625,2.643617647,0.193150127,54.86688634,60,44,16
603881.SH,17.55,17.55,17.1,17.27,-1.5954,30049.05,52128.129,-705723.18,-0.117798143,-136468.2892,16.84342816,65.87008063,55.59359495,0.697837712,3.136019696,1.105068367,1.065582792,0.039485575,34.89868278,33.30079529,14.21516622,70.94955698,-10.25145068,2.797619048,2.641588235,0.027200159,57.57005266,56,40,16
603881.SH,17.31,17.62,17.31,17.55,1.3865,27636.27,48429.621,-678086.91,-0.135761591,-136020.22,17.1277334,66.1990055,53.28945064,0.66305394,3.116402575,1.1040007,1.073266374,0.030734326,35.34442458,32.79852255,13.67836445,72.64119227,-17.00680272,0.978135788,2.673411765,-0.041367318,60.01127634,52,36,16
603881.SH,17.26,17.44,17.01,17.31,0.0578,24877.19,42989.101,-702964.1,-0.086963761,-136360.4209,17.14833272,59.65151713,50.06139253,0.650748546,3.153932401,1.071437704,1.07290064,-0.001462935,35.05497443,30.86210948,16.15077887,68.93577976,-33.33333333,-1.815087918,2.620676471,-0.244798584,48.52279397,48,32,16
603881.SH,17.3,17.49,17.21,17.3,-0.1155,22163.12,38408.912,-725127.22,-0.035026344,-136373.2245,17.1305134,58.56912823,46.12665792,0.613673692,3.193360576,1.032917549,1.064904022,-0.031986473,34.8468955,30.4470455,15.63531375,68.7783529,-28.14814815,-0.34562212,2.532441176,-0.430861691,49.44106835,44,28,16
603881.SH,17.55,17.76,17.3,17.32,-1.7026,31376.12,54812.995,-693751.1,-0.157644718,-136336.9516,17.12268691,58.2480439,42.025596,0.598306323,3.212511738,0.992562242,1.050435666,-0.057873424,34.97889558,31.95688792,14.79963147,68.93117061,-30.76923077,-0.287852619,2.475176471,-0.583209496,54.85776674,40,24,16
603881.SH,17.44,17.63,17.13,17.62,1.0321,35397.62,61431.121,-658353.48,-0.093015664,-135723.8288,17.13344547,58.66172054,34.29751198,0.58847569,3.186330301,0.973565209,1.035061574,-0.061496365,34.67658316,30.07523109,15.93017037,71.20768504,-9.79020979,2.322880372,2.342058824,-0.599631842,56.99373148,36,20,16
603881.SH,17.77,17.93,17.43,17.44,-1.9123,36327.93,64072.08,-694681.41,-0.072909029,-136094.9427,17.15504644,58.45570575,23.71598766,0.579628121,3.173624505,0.933227759,1.014694811,-0.081467052,34.77370511,31.85962413,14.98026545,67.98870546,-30.625,1.277584204,2.239911765,-0.709740198,77.60683761,100,16,84
603881.SH,18.22,18.23,17.74,17.78,-2.4149,44876.68,80247.232,-649804.73,-0.123716764,-135220.0533,17.21849165,67.12758497,7.655804728,0.600665309,3.112166978,0.918111777,0.995378205,-0.077266427,35.21114954,32.42291514,13.60035262,70.68446001,-23.68421053,5.020673361,2.239117647,-0.675842156,177.9974177,100,12,88
603881.SH,18.24,18.25,18.02,18.22,0.3857,32902.76,59690.879,-616901.97,-0.035039314,-134405.8118,17.28986957,74.57669041,8.748362538,0.587598778,3.049471117,0.930905674,0.982483699,-0.051578024,35.64025944,30.85315296,12.84241363,73.76366576,-1.5625,9.692956051,2.232147059,-0.517637454,211.827957,100,8,92
603881.SH,18.3,18.33,18.1,18.15,-1.036,28791.11,52352.74,-645693.08,-0.013421909,-134516.4253,17.38378696,81.25606814,9.712500785,0.5518389,2.860725847,0.924736725,0.970934304,-0.046197578,36.13463624,30.96526694,12.47599796,72.45969646,-9,10.2673147,2.194882353,-0.478742635,184.4695325,100,4,96
603881.SH,18.28,18.5,18.05,18.34,0.2734,46698.86,85586.55,-598994.22,-0.031007363,-134027.5667,17.51854071,87.65068616,10.83922916,0.54165501,2.406827341,0.924521888,0.961651821,-0.037129932,36.79753336,31.3515896,11.76851127,73.8128686,-7.373271889,8.00942285,2.200647059,-0.419329412,172.8383399,100,0,100
603881.SH,17.99,18.31,17.77,18.29,1.6676,51173.52,92719.304,-650167.74,0.005474527,-134167.0801,17.67309125,76.92124345,11.73379247,0.544489509,1.628578899,0.909829103,0.951287277,-0.041458175,36.57188539,29.10051121,14.45059053,72.79916311,-12.28070175,7.021650088,2.109117647,-0.436608892,119.7253326,96,0,96
603881.SH,18.06,18.24,17.94,17.99,0.5028,42815.26,77500.069,-692983,-0.063882125,-134869.3534,17.74297541,68.84506948,12.0432739,0.525040558,1.393365304,0.864017614,0.933833345,-0.06981573,36.36235513,27.78145323,13.79557912,66.8655645,-29.8245614,4.169079328,1.968794118,-0.588590616,95.55092667,92,0,92
603881.SH,18.14,18.19,17.84,17.9,-1.4317,27301.36,49092.817,-720284.36,-0.056159516,-135005.9361,17.81421442,62.31291982,12.15011409,0.507536503,1.297101718,0.811099581,0.909286592,-0.098187011,35.85797769,26.48843613,14.48328347,65.14998042,-40.26845638,1.994301994,1.792147059,-0.738226515,73.52491593,88,36,52
603881.SH,17.84,18.22,17.84,18.16,1.7937,36931.87,66749.122,-683352.49,-0.043647902,-134469.4955,17.86494529,62.94859831,12.47161728,0.494782852,1.205589037,0.781137023,0.883656678,-0.102519655,35.44203039,25.52880975,13.73579688,67.72615737,-22.81879195,4.910456384,1.603823529,-0.75082435,78.33167533,84,32,52
603881.SH,18.01,18.07,17.52,17.84,-2.0856,44293.18,78972.689,-727645.67,-0.075352795,-135249.9921,17.88043423,55.47912565,12.10686228,0.509304567,1.40343787,0.723233174,0.851571977,-0.128338804,34.06653758,23.34363617,16.83988122,61.68254932,-44.29530201,3.121387283,1.355323529,-0.883656661,33.64632238,80,28,52
603881.SH,18.47,18.53,18.01,18.22,-1.0858,44941.64,81801.649,-682704.03,-0.092414977,-134292.715,17.94195468,61.87231184,11.3229963,0.52737411,1.328492813,0.699938326,0.821245247,-0.121306921,33.63668073,27.25996591,15.31758403,65.60740022,-22.14285714,5.19630485,1.241470588,-0.83133477,93.95424837,100,24,76
603881.SH,18.19,18.5,18.13,18.42,1.2644,41845.32,76929.01,-640858.71,-0.011353208,-133833.3811,17.99796574,63.36193767,9.995175748,0.511636699,1.230703447,0.689665288,0.794929255,-0.105263967,33.23752795,25.90750912,14.55762818,67.4945806,-7.857142857,4.540295119,1.129852941,-0.729635344,102.4142793,96,20,76
603881.SH,18.76,18.76,18.13,18.19,-2.9867,50962.68,93328.779,-691821.39,-0.034379539,-134469.7229,18.06046711,64.75386544,9.313617943,0.523473029,1.226097873,0.6554096,0.767025324,-0.111615724,33.30325177,27.18855295,13.34368751,63.19974767,-34.96932515,4.300458716,1.043794118,-0.753870866,97.00891704,100,16,84
603881.SH,18.8,18.99,18.6,18.75,-0.4249,49643.04,93298.401,-642178.35,-0.053278592,-132941.405,18.15878358,71.67962028,9.52831063,0.551125726,1.226097873,0.665774407,0.746775141,-0.081000734,33.71622631,27.34838692,11.9777913,68.46184139,-15.38461538,5.455568054,1.002823529,-0.573470541,161.1224679,100,12,88
603881.SH,19.09,19.2,18.73,18.83,0,69150.39,130956.969,-573027.96,-0.09162295,-132646.3633,18.27789932,73.37233994,9.916669669,0.543013154,1.195313049,0.672689576,0.731958028,-0.059268452,34.39792191,28.40263132,11.24924403,69.14070178,-22.02380952,3.347969265,1.046823529,-0.444911659,169.6736575,100,8,92
603881.SH,18.95,18.99,18.48,18.83,0.2129,80801.16,151506.614,-492226.8,-0.068121434,-132646.3633,18.36382868,62.22777881,10.42959374,0.539711838,1.195313049,0.670441466,0.719654715,-0.04921325,34.20438546,26.51778787,13.75574499,69.14070178,-22.02380952,3.746556474,0.965411765,-0.382434498,129.5822677,96,4,92
603881.SH,18.38,18.86,18.38,18.79,2.6776,79208.68,148478.635,-571435.48,-0.012448538,-132814.6239,18.40900321,53.26255064,10.27528999,0.533740655,1.196660569,0.657848884,0.707293549,-0.049444665,33.70838931,24.846549,14.20179806,68.28832818,-24.4047619,2.453653217,0.980676471,-0.377138619,105.1638689,92,0,92
603881.SH,17.74,18.49,17.73,18.3,3.3898,81189.88,147570.512,-652625.36,0.039029238,-134931.8693,18.39170015,45.75991392,9.398307019,0.586366589,1.409727518,0.601397728,0.686114385,-0.084716657,31.5159211,21.60790502,20.34355744,58.73577088,-53.57142857,0.054674686,0.898088235,-0.562636596,0.616276962,88,4,84
603881.SH,17.75,17.94,17.59,17.7,-0.8959,44613.6,79240.884,-697238.96,0.050948762,-136394.6103,18.35882466,39.72203323,8.709594276,0.59872993,2.135338551,0.502452832,0.649382074,-0.146929243,29.36092783,19.7508683,20.28982212,49.58845633,-89.28571429,-1.61200667,0.683852941,-0.894534508,-100.2574587,84,0,84
603881.SH,17.28,17.88,17.18,17.86,4.4444,66988.2,118064.994,-630250.76,0.078477736,-135789.0673,18.31136508,38.99702309,8.396064656,0.608856937,2.539650066,0.431969476,0.605899555,-0.173930079,28.18969271,18.0993089,23.49091414,51.74656158,-66.33663366,-0.223463687,0.389205882,-1.033552587,-129.3311532,80,8,72
603881.SH,17.23,17.49,17.08,17.1,-0.7545,33683.72,58150.618,-663934.48,0.083168125,-137222.4171,18.27711078,39.54481954,9.262181773,0.625971243,3.495559243,0.311197964,0.546959236,-0.235761273,27.28864619,16.44878066,22.51784943,42.45041683,-99.05660377,-5.837004405,0.099058824,-1.36623648,-209.8241358,76,4,72
603881.SH,17.35,17.45,16.69,17.23,-1.5429,52387.85,89386.159,-611546.63,0.141780682,-136824.1469,18.20984499,38.40882917,10.18733182,0.639374119,4.118855791,0.223400364,0.482247462,-0.258847098,27.1268321,15.0122635,25.03285258,44.29389754,-78.48605578,-3.419282511,-0.204323529,-1.487021422,-195.7219079,72,100,-28
603881.SH,18.03,18.1,17.4,17.5,-3.5281,71143.08,125798.104,-540403.55,0.064659869,-135709.3104,18.16840496,40.87290779,10.67386907,0.662436707,4.523234528,0.173605659,0.420519101,-0.246913443,25.48282153,20.81505286,22.59969603,48.01826306,-67.72908367,-3.951701427,-0.295,-1.414126333,-80.38167708,68,96,-28
603881.SH,18.32,18.37,17.92,18.14,-1.6269,70844.66,128607.984,-469558.89,0.075684657,-133118.42,18.18524117,47.98085217,10.67357575,0.683193036,4.570324089,0.183668432,0.373148967,-0.189480535,23.88670281,21.78341188,20.45822438,55.59649166,-42.2310757,-1.520086862,-0.262823529,-1.08736781,6.471312036,64,92,-28
603881.SH,17.61,18.44,17.6,18.44,4.6538,106914.28,194266.91,-362644.61,0.153172911,-131350.2676,18.17883805,51.54823503,10.73173862,0.698873733,4.600401147,0.213390908,0.341197355,-0.127806448,22.55760245,19.82965873,22.04008727,58.6403193,-30.27888446,1.374381528,-0.207323529,-0.738575804,10.93909335,60,88,-28
603881.SH,17.4,18.14,17.36,17.62,-0.1134,99012.3,176301.147,-461656.91,0.079751434,-135753.2007,18.12247563,44.18867702,10.98108767,0.73698636,4.910513994,0.168832837,0.306724452,-0.137891615,21.74180335,17.63912486,22.06020728,48.79451767,-62.94820717,-6.026666667,-0.143441176,-0.791027001,-65.84398413,56,84,-28
603881.SH,17.55,17.85,17.03,17.64,0.5128,71596.82,125233.926,-390060.09,0.129752029,-135671.933,18.06496834,38.09281665,11.19782326,0.745287724,5.182136899,0.133594088,0.272098379,-0.138504291,21.51671829,16.17785492,23.5665908,49.01935113,-62.15139442,-6.319702602,-0.079441176,-0.791297479,-89.27403532,52,80,-28
603881.SH,17.5,17.89,17.46,17.55,0.5731,49893.87,88221.943,-439953.96,0.118517619,-135926.4936,18.00661902,37.90814855,11.46568874,0.713758951,5.491368722,0.097283455,0.237135394,-0.139851939,21.21596191,15.87056949,22.51333807,47.99802362,-65.73705179,-6.797663303,-0.112235294,-0.796352439,-62.84590642,48,76,-28
603881.SH,17.06,17.66,17.05,17.45,1.3357,51132.97,89366.624,-491086.93,0.109768866,-136217.8496,17.90774518,31.21827943,11.83735656,0.703383056,5.830229844,0.059749102,0.201658136,-0.141909034,21.56747779,14.85621431,25.37028975,46.83049274,-66.95652174,-7.1314529,-0.271117647,-0.806095063,-89.60991615,44,72,-28
603881.SH,17.79,17.8,17.04,17.22,-3.1496,63078.09,109227.762,-554165.02,0.076533607,-137049.2513,17.79690901,32.00390544,12.45600423,0.709044751,6.243262875,0.011313365,0.163589182,-0.152275816,21.55343442,15.13777593,23.36646814,44.16929003,-75.57603687,-5.901639344,-0.389794118,-0.863541632,-86.80555556,40,68,-28
603881.SH,17.68,17.84,17.54,17.78,0.5656,50180.27,88806.747,-503984.75,0.106394795,-135417.3726,17.71632721,38.67141828,12.45200582,0.700140275,6.315864448,0.017908576,0.13445306,-0.116544484,21.44075678,14.57415347,21.85027895,51.40941746,-39.44444444,0.451977401,-0.415470588,-0.661018614,-32.41226536,36,64,-28
603881.SH,18.2,18.2,17.66,17.68,-2.9638,77510.49,138588.848,-581495.24,0.031153568,-135853.3146,17.68662183,47.49752059,12.32699809,0.684126248,6.366913763,0.01489447,0.110541342,-0.095646873,20.47719115,17.56272354,20.59671897,50.15854046,-43.42857143,-1.007838746,-0.334529412,-0.542449962,-11.65109944,32,60,-28
603881.SH,18.9,18.9,18.2,18.22,-3.8015,89472.99,164237.161,-492022.25,-0.001460513,-133120.5423,17.7546384,54.8326891,12.34256322,0.737713623,6.169839742,0.055440176,0.099521109,-0.044080933,19.78422936,22.43948497,18.07387618,56.33679725,-30.76923077,6.549707602,-0.189529412,-0.251089359,73.58463316,28,56,-28
603881.SH,19.57,19.61,18.8,18.94,-3.515,107099.09,204355.252,-384923.16,-0.04280318,-128888.306,17.90912437,63.66762562,12.67912828,0.802942261,6.014271502,0.144010855,0.108419058,0.035591797,20.15601421,26.18138312,15.71244369,62.93418717,-22.94520548,9.924550203,0.126794118,0.195642927,161.800655,100,52,48
603881.SH,19.28,19.69,19.15,19.63,1.974,88924.09,173316.642,-295999.07,0.03363067,-125648.7273,18.06512832,68.93862316,14.50121314,0.797648035,5.490192017,0.266805424,0.140096331,0.126709092,20.60284796,25.08662217,14.60373057,67.93448687,-2,12.17142857,0.475617647,0.699012677,195.6287683,100,48,52
603881.SH,19.6,19.77,18.9,19.25,-2.7778,107155.91,206145.089,-403154.98,-0.001886523,-127723.0648,18.23033084,64.92481065,15.2163298,0.804883231,5.025207415,0.329658086,0.178008682,0.151649404,20.4760821,23.05439671,15.74853237,62.90174786,-18.97810219,6.11907387,0.764911765,0.831514984,158.5014993,100,44,56
603881.SH,18.6,20.11,18.6,19.8,4.6512,177796.54,348584.124,-225358.44,0.029430433,-122643.1637,18.4504147,68.39642272,17.12036368,0.875394908,4.657169447,0.419019482,0.226210842,0.19280864,20.82665846,22.98366841,13.67753349,66.74211316,-10.06493506,7.37527115,1.014029412,1.048108719,162.6718692,100,40,60
603881.SH,20,20.2,18.92,18.92,-9.9905,222549.93,431258.043,-447908.37,-0.127625087,-132534.2717,18.61279672,55.18052286,17.56543359,0.915855417,4.705427675,0.41405739,0.263780152,0.150277238,21.27214372,21.27386135,12.21155242,56.6393136,-40.3785489,7.377979569,1.176470588,0.811120199,124.0607753,100,36,64
603881.SH,20.55,21.68,20.4,21.02,0.6223,250531.76,529193.261,-197376.61,-0.109268765,-104726.8353,19.04763068,60.38044652,22.21076563,1.100269876,4.672755215,0.572972476,0.325618617,0.24735386,23.17049671,27.72068879,9.777938541,68.7830747,-14.19354839,19.16099773,1.462147059,1.318105486,220.4335352,100,32,68
603881.SH,21.74,22.99,20.88,20.89,-0.0478,362196.22,791379.48,-559572.83,-0.286140217,-106966.869,19.64250369,72.34097394,25.20973294,1.201242888,4.348851011,0.680578627,0.396610619,0.283968008,25.72900564,32.56430728,8.399759329,67.52236968,-35.23489933,19.03133903,1.850588235,1.492588347,205.4488023,100,28,72
603881.SH,20,21.25,19.78,20.9,4.9197,270606.05,555271.565,-288966.78,-0.187806669,-106837.3304,19.85780962,64.32110683,26.66958852,1.228118599,4.010364609,0.757927279,0.468873951,0.289053328,26.26616524,29.44998838,14.7528729,67.57160748,-35.12605042,19.77077364,2.015264706,1.497129012,122.32919,96,24,72
603881.SH,19.8,20.12,19.7,19.92,1.374,142585.08,284046.004,-431551.86,-0.187146109,-113523.138,19.91550734,59.10648524,26.28435708,1.225306739,3.839080692,0.731714089,0.521441978,0.21027211,26.64577928,27.16599205,14.1257465,58.25129156,-51.59663866,15.67944251,2.070529412,1.072221019,69.20944751,92,20,72
